ref_date,geo,noc_desc,job_char,predicted_vacancies
2023-01-07,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,7042.001
2023-01-07,Quebec,"Natural resources, agriculture and related production occupations","Type of work, all types",1809.8596
2023-01-07,Quebec,"Natural resources, agriculture and related production occupations",Full-time,2697.9683
2023-01-07,Quebec,Occupations in manufacturing and utilities,"Type of work, all types",2928.2021
2023-01-07,Quebec,Occupations in manufacturing and utilities,Full-time,3475.071
2023-01-07,Ontario,"Total, all occupations","Type of work, all types",4131.5205
2023-01-07,Ontario,"Total, all occupations",Full-time,5005.3447
2023-01-07,Ontario,"Total, all occupations",Part-time,7089.9204
2023-01-07,Ontario,Legislative and senior management occupations,"Type of work, all types",1852.0302
2023-01-07,Ontario,Legislative and senior management occupations,Full-time,2750.8862
2023-01-07,Ontario,"Business, finance and administration occupations","Type of work, all types",2990.153
2023-01-07,Ontario,"Business, finance and administration occupations",Full-time,3542.049
2023-01-07,Ontario,"Business, finance and administration occupations",Part-time,4203.87
2023-01-07,Ontario,Natural and applied sciences and related occupations,"Type of work, all types",5061.926
2023-01-07,Ontario,Natural and applied sciences and related occupations,Full-time,7118.1694
2023-01-07,Ontario,Natural and applied sciences and related occupations,Part-time,3088.6511
2023-01-07,Ontario,Health occupations,"Type of work, all types",3088.6511
2023-01-07,Ontario,Health occupations,Full-time,3088.6511
2023-01-07,Ontario,Health occupations,Part-time,3088.6511
2023-01-07,Ontario,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,Ontario,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-07,Ontario,"Occupations in education, law and social, community and government services",Part-time,3088.6511
2023-01-07,Ontario,"Occupations in art, culture, recreation and sport","Type of work, all types",3088.6511
2023-01-07,Ontario,"Occupations in art, culture, recreation and sport",Full-time,3088.6511
2023-01-07,Ontario,"Occupations in art, culture, recreation and sport",Part-time,3088.6511
2023-01-07,Ontario,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,Ontario,Sales and service occupations,Full-time,3088.6511
2023-01-07,Ontario,Sales and service occupations,Part-time,3088.6511
2023-01-07,Ontario,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-07,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,3088.6511
2023-01-07,Ontario,"Natural resources, agriculture and related production occupations","Type of work, all types",3088.6511
2023-01-07,Ontario,"Natural resources, agriculture and related production occupations",Full-time,3088.6511
2023-01-07,Ontario,"Natural resources, agriculture and related production occupations",Part-time,3088.6511
2023-01-07,Ontario,Occupations in manufacturing and utilities,"Type of work, all types",3088.6511
2023-01-07,Ontario,Occupations in manufacturing and utilities,Full-time,3088.6511
2023-01-07,Manitoba,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,Manitoba,"Total, all occupations",Full-time,3088.6511
2023-01-07,Manitoba,"Total, all occupations",Part-time,3088.6511
2023-01-07,Manitoba,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-07,Manitoba,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-07,Manitoba,"Business, finance and administration occupations",Part-time,3088.6511
2023-01-07,Manitoba,Natural and applied sciences and related occupations,"Type of work, all types",3088.6511
2023-01-07,Manitoba,Natural and applied sciences and related occupations,Full-time,3088.6511
2023-01-07,Manitoba,Health occupations,"Type of work, all types",3088.6511
2023-01-07,Manitoba,Health occupations,Full-time,3088.6511
2023-01-07,Manitoba,Health occupations,Part-time,3088.6511
2023-01-07,Manitoba,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,Manitoba,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-07,Manitoba,"Occupations in education, law and social, community and government services",Part-time,3088.6511
2023-01-07,Manitoba,"Occupations in art, culture, recreation and sport","Type of work, all types",3088.6511
2023-01-07,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,3088.6511
2023-01-07,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,3088.6511
2023-01-07,Manitoba,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,Manitoba,Sales and service occupations,Full-time,3088.6511
2023-01-07,Manitoba,Sales and service occupations,Part-time,3088.6511
2023-01-07,Manitoba,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-07,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,3088.6511
2023-01-07,Manitoba,"Natural resources, agriculture and related production occupations","Type of work, all types",3088.6511
2023-01-07,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,3088.6511
2023-01-07,Manitoba,Occupations in manufacturing and utilities,"Type of work, all types",3088.6511
2023-01-07,Manitoba,Occupations in manufacturing and utilities,Full-time,3088.6511
2023-01-07,Saskatchewan,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,Saskatchewan,"Total, all occupations",Full-time,3088.6511
2023-01-07,Saskatchewan,"Total, all occupations",Part-time,3088.6511
2023-01-07,Saskatchewan,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-07,Saskatchewan,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-07,Saskatchewan,"Business, finance and administration occupations",Part-time,3088.6511
2023-01-07,Saskatchewan,Natural and applied sciences and related occupations,"Type of work, all types",3088.6511
2023-01-07,Saskatchewan,Natural and applied sciences and related occupations,Full-time,3088.6511
2023-01-07,Saskatchewan,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-07,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,3088.6511
2023-01-07,Saskatchewan,"Occupations in art, culture, recreation and sport","Type of work, all types",3088.6511
2023-01-07,Saskatchewan,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,Saskatchewan,Sales and service occupations,Full-time,3088.6511
2023-01-07,Saskatchewan,Sales and service occupations,Part-time,3088.6511
2023-01-07,Saskatchewan,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-07,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,3088.6511
2023-01-07,Saskatchewan,"Natural resources, agriculture and related production occupations","Type of work, all types",3088.6511
2023-01-07,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,3088.6511
2023-01-07,Saskatchewan,Occupations in manufacturing and utilities,"Type of work, all types",3088.6511
2023-01-07,Saskatchewan,Occupations in manufacturing and utilities,Full-time,3088.6511
2023-01-07,Alberta,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,Alberta,"Total, all occupations",Full-time,3088.6511
2023-01-07,Alberta,"Total, all occupations",Part-time,3088.6511
2023-01-07,Alberta,Legislative and senior management occupations,"Type of work, all types",3088.6511
2023-01-07,Alberta,Legislative and senior management occupations,Full-time,3088.6511
2023-01-07,Alberta,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-07,Alberta,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-07,Alberta,"Business, finance and administration occupations",Part-time,3088.6511
2023-01-07,Alberta,Natural and applied sciences and related occupations,"Type of work, all types",3088.6511
2023-01-07,Alberta,Natural and applied sciences and related occupations,Full-time,3088.6511
2023-01-07,Alberta,Health occupations,"Type of work, all types",3088.6511
2023-01-07,Alberta,Health occupations,Full-time,3088.6511
2023-01-07,Alberta,Health occupations,Part-time,3088.6511
2023-01-07,Alberta,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,Alberta,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-07,Alberta,"Occupations in education, law and social, community and government services",Part-time,3088.6511
2023-01-07,Alberta,"Occupations in art, culture, recreation and sport","Type of work, all types",3088.6511
2023-01-07,Alberta,"Occupations in art, culture, recreation and sport",Full-time,3088.6511
2023-01-07,Alberta,"Occupations in art, culture, recreation and sport",Part-time,3088.6511
2023-01-07,Alberta,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,Alberta,Sales and service occupations,Full-time,3088.6511
2023-01-07,Alberta,Sales and service occupations,Part-time,3088.6511
2023-01-07,Alberta,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-07,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,3088.6511
2023-01-07,Alberta,"Natural resources, agriculture and related production occupations","Type of work, all types",3088.6511
2023-01-07,Alberta,"Natural resources, agriculture and related production occupations",Full-time,3088.6511
2023-01-07,Alberta,Occupations in manufacturing and utilities,"Type of work, all types",3088.6511
2023-01-07,Alberta,Occupations in manufacturing and utilities,Full-time,3088.6511
2023-01-07,Alberta,Occupations in manufacturing and utilities,Part-time,3088.6511
2023-01-07,British Columbia,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,British Columbia,"Total, all occupations",Full-time,3088.6511
2023-01-07,British Columbia,"Total, all occupations",Part-time,3088.6511
2023-01-07,British Columbia,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-07,British Columbia,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-07,British Columbia,"Business, finance and administration occupations",Part-time,3088.6511
2023-01-07,British Columbia,Natural and applied sciences and related occupations,"Type of work, all types",3088.6511
2023-01-07,British Columbia,Natural and applied sciences and related occupations,Full-time,3088.6511
2023-01-07,British Columbia,Health occupations,"Type of work, all types",3088.6511
2023-01-07,British Columbia,Health occupations,Full-time,3088.6511
2023-01-07,British Columbia,Health occupations,Part-time,3088.6511
2023-01-07,British Columbia,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,British Columbia,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-07,British Columbia,"Occupations in education, law and social, community and government services",Part-time,3088.6511
2023-01-07,British Columbia,"Occupations in art, culture, recreation and sport","Type of work, all types",3088.6511
2023-01-07,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,3088.6511
2023-01-07,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,3088.6511
2023-01-07,British Columbia,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,British Columbia,Sales and service occupations,Full-time,3088.6511
2023-01-07,British Columbia,Sales and service occupations,Part-time,3088.6511
2023-01-07,British Columbia,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-07,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,3088.6511
2023-01-07,British Columbia,"Natural resources, agriculture and related production occupations","Type of work, all types",3088.6511
2023-01-07,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,3088.6511
2023-01-07,British Columbia,Occupations in manufacturing and utilities,"Type of work, all types",3088.6511
2023-01-07,British Columbia,Occupations in manufacturing and utilities,Full-time,3088.6511
2023-01-07,Yukon,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,Yukon,"Total, all occupations",Full-time,3088.6511
2023-01-07,Yukon,"Total, all occupations",Part-time,3088.6511
2023-01-07,Yukon,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-07,Yukon,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-07,Yukon,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,Yukon,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,Yukon,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,Northwest Territories,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,Northwest Territories,"Total, all occupations",Full-time,3088.6511
2023-01-07,Northwest Territories,"Total, all occupations",Part-time,3088.6511
2023-01-07,Northwest Territories,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-07,Northwest Territories,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-07,Northwest Territories,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-07,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-07,Northwest Territories,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-07,Northwest Territories,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-07,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-07,Nunavut,"Total, all occupations","Type of work, all types",3088.6511
2023-01-07,Nunavut,"Total, all occupations",Full-time,3088.6511
2023-01-07,Nunavut,Natural and applied sciences and related occupations,Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Total, all occupations","Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,"Total, all occupations",Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Total, all occupations",Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Business, finance and administration occupations","Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,Natural and applied sciences and related occupations,"Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,Health occupations,"Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,Health occupations,Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,Health occupations,Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Occupations in education, law and social, community and government services","Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,Sales and service occupations,"Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,Sales and service occupations,Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,Sales and service occupations,Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations","Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,3088.6511
2023-01-10,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,3088.6511
2023-01-10,Newfoundland and Labrador,Occupations in manufacturing and utilities,"Type of work, all types",3088.6511
2023-01-10,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,3458.9531
2023-01-10,Prince Edward Island,"Total, all occupations","Type of work, all types",3561.2708
2023-01-10,Prince Edward Island,"Total, all occupations",Full-time,3774.1062
2023-01-10,Prince Edward Island,"Total, all occupations",Part-time,3972.6064
2023-01-10,Prince Edward Island,"Business, finance and administration occupations","Type of work, all types",4354.4487
2023-01-10,Prince Edward Island,"Business, finance and administration occupations",Full-time,4723.583
2023-01-10,Prince Edward Island,"Business, finance and administration occupations",Part-time,3160.2148
2023-01-10,Prince Edward Island,Natural and applied sciences and related occupations,"Type of work, all types",3503.5476
2023-01-10,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,3600.2727
2023-01-10,Prince Edward Island,Health occupations,Full-time,3820.5051
2023-01-10,Prince Edward Island,"Occupations in education, law and social, community and government services","Type of work, all types",4011.99
2023-01-10,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,4390.3413
2023-01-10,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,4793.551
2023-01-10,Prince Edward Island,Sales and service occupations,"Type of work, all types",2629.9622
2023-01-10,Prince Edward Island,Sales and service occupations,Full-time,3327.9897
2023-01-10,Prince Edward Island,"Trades, transport and equipment operators and related occupations","Type of work, all types",3579.2256
2023-01-10,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,4049.0447
2023-01-10,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,4566.559
2023-01-10,Prince Edward Island,Occupations in manufacturing and utilities,"Type of work, all types",5317.9604
2023-01-10,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,6987.949
2023-01-10,Nova Scotia,"Total, all occupations","Type of work, all types",2221.0442
2023-01-10,Nova Scotia,"Total, all occupations",Full-time,2221.0442
2023-01-10,Nova Scotia,"Total, all occupations",Part-time,2221.0442
2023-01-10,Nova Scotia,Legislative and senior management occupations,"Type of work, all types",2221.0442
2023-01-10,Nova Scotia,Legislative and senior management occupations,Full-time,2221.0442
2023-01-10,Nova Scotia,"Business, finance and administration occupations","Type of work, all types",2221.0442
2023-01-10,Nova Scotia,"Business, finance and administration occupations",Full-time,2221.0442
2023-01-10,Nova Scotia,"Business, finance and administration occupations",Part-time,2221.0442
2023-01-10,Nova Scotia,Natural and applied sciences and related occupations,"Type of work, all types",2221.0442
2023-01-10,Nova Scotia,Natural and applied sciences and related occupations,Full-time,2221.0442
2023-01-10,Nova Scotia,Health occupations,"Type of work, all types",2221.0442
2023-01-10,Nova Scotia,Health occupations,Full-time,2221.0442
2023-01-10,Nova Scotia,Health occupations,Part-time,2221.0442
2023-01-10,Nova Scotia,"Occupations in education, law and social, community and government services","Type of work, all types",2221.0442
2023-01-10,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,2221.0442
2023-01-10,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,2221.0442
2023-01-10,Nova Scotia,Sales and service occupations,"Type of work, all types",2221.0442
2023-01-10,Nova Scotia,Sales and service occupations,Full-time,2221.0442
2023-01-10,Nova Scotia,Sales and service occupations,Part-time,2221.0442
2023-01-10,Nova Scotia,"Trades, transport and equipment operators and related occupations","Type of work, all types",2221.0442
2023-01-10,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,2221.0442
2023-01-10,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,2221.0442
2023-01-10,Nova Scotia,Occupations in manufacturing and utilities,"Type of work, all types",2221.0442
2023-01-10,Nova Scotia,Occupations in manufacturing and utilities,Full-time,2221.0442
2023-01-10,New Brunswick,"Total, all occupations","Type of work, all types",2221.0442
2023-01-10,New Brunswick,"Total, all occupations",Full-time,2221.0442
2023-01-10,New Brunswick,"Total, all occupations",Part-time,2221.0442
2023-01-10,New Brunswick,"Business, finance and administration occupations","Type of work, all types",2221.0442
2023-01-10,New Brunswick,"Business, finance and administration occupations",Full-time,2221.0442
2023-01-10,New Brunswick,"Business, finance and administration occupations",Part-time,2221.0442
2023-01-10,New Brunswick,Natural and applied sciences and related occupations,"Type of work, all types",2221.0442
2023-01-10,New Brunswick,Natural and applied sciences and related occupations,Full-time,2221.0442
2023-01-10,New Brunswick,Health occupations,"Type of work, all types",2221.0442
2023-01-10,New Brunswick,Health occupations,Full-time,2221.0442
2023-01-10,New Brunswick,Health occupations,Part-time,2221.0442
2023-01-10,New Brunswick,"Occupations in education, law and social, community and government services","Type of work, all types",2221.0442
2023-01-10,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,2221.0442
2023-01-10,New Brunswick,Sales and service occupations,"Type of work, all types",2221.0442
2023-01-10,New Brunswick,Sales and service occupations,Full-time,2221.0442
2023-01-10,New Brunswick,Sales and service occupations,Part-time,2221.0442
2023-01-10,New Brunswick,"Trades, transport and equipment operators and related occupations","Type of work, all types",2221.0442
2023-01-10,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,2221.0442
2023-01-10,New Brunswick,Occupations in manufacturing and utilities,"Type of work, all types",2221.0442
2023-01-10,New Brunswick,Occupations in manufacturing and utilities,Full-time,2221.0442
2023-01-10,Quebec,"Total, all occupations","Type of work, all types",2221.0442
2023-01-10,Quebec,"Total, all occupations",Full-time,2221.0442
2023-01-10,Quebec,"Total, all occupations",Part-time,2221.0442
2023-01-10,Quebec,Legislative and senior management occupations,"Type of work, all types",2221.0442
2023-01-10,Quebec,Legislative and senior management occupations,Full-time,2221.0442
2023-01-10,Quebec,"Business, finance and administration occupations","Type of work, all types",2221.0442
2023-01-10,Quebec,"Business, finance and administration occupations",Full-time,2221.0442
2023-01-10,Quebec,"Business, finance and administration occupations",Part-time,2221.0442
2023-01-10,Quebec,Natural and applied sciences and related occupations,"Type of work, all types",2221.0442
2023-01-10,Quebec,Natural and applied sciences and related occupations,Full-time,2221.0442
2023-01-10,Quebec,Natural and applied sciences and related occupations,Part-time,2221.0442
2023-01-10,Quebec,Health occupations,"Type of work, all types",2221.0442
2023-01-10,Quebec,Health occupations,Full-time,2221.0442
2023-01-10,Quebec,Health occupations,Part-time,2221.0442
2023-01-10,Quebec,"Occupations in education, law and social, community and government services","Type of work, all types",2221.0442
2023-01-10,Quebec,"Occupations in education, law and social, community and government services",Full-time,2221.0442
2023-01-10,Quebec,"Occupations in education, law and social, community and government services",Part-time,2221.0442
2023-01-10,Quebec,"Occupations in art, culture, recreation and sport","Type of work, all types",2221.0442
2023-01-10,Quebec,"Occupations in art, culture, recreation and sport",Full-time,2221.0442
2023-01-10,Quebec,"Occupations in art, culture, recreation and sport",Part-time,2221.0442
2023-01-10,Quebec,Sales and service occupations,"Type of work, all types",2221.0442
2023-01-10,Quebec,Sales and service occupations,Full-time,2221.0442
2023-01-10,Quebec,Sales and service occupations,Part-time,2221.0442
2023-01-10,Quebec,"Trades, transport and equipment operators and related occupations","Type of work, all types",2221.0442
2023-01-10,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,2221.0442
2023-01-10,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,2221.0442
2023-01-10,Quebec,"Natural resources, agriculture and related production occupations","Type of work, all types",2221.0442
2023-01-10,Quebec,"Natural resources, agriculture and related production occupations",Full-time,2221.0442
2023-01-10,Quebec,Occupations in manufacturing and utilities,"Type of work, all types",2221.0442
2023-01-10,Quebec,Occupations in manufacturing and utilities,Full-time,2221.0442
2023-01-10,Ontario,"Total, all occupations","Type of work, all types",2221.0442
2023-01-10,Ontario,"Total, all occupations",Full-time,2221.0442
2023-01-10,Ontario,"Total, all occupations",Part-time,2221.0442
2023-01-10,Ontario,Legislative and senior management occupations,"Type of work, all types",2221.0442
2023-01-10,Ontario,Legislative and senior management occupations,Full-time,2221.0442
2023-01-10,Ontario,"Business, finance and administration occupations","Type of work, all types",2221.0442
2023-01-10,Ontario,"Business, finance and administration occupations",Full-time,2221.0442
2023-01-10,Ontario,"Business, finance and administration occupations",Part-time,2221.0442
2023-01-10,Ontario,Natural and applied sciences and related occupations,"Type of work, all types",2221.0442
2023-01-10,Ontario,Natural and applied sciences and related occupations,Full-time,2221.0442
2023-01-10,Ontario,Natural and applied sciences and related occupations,Part-time,2221.0442
2023-01-10,Ontario,Health occupations,"Type of work, all types",2221.0442
2023-01-10,Ontario,Health occupations,Full-time,2221.0442
2023-01-10,Ontario,Health occupations,Part-time,2221.0442
2023-01-10,Ontario,"Occupations in education, law and social, community and government services","Type of work, all types",2221.0442
2023-01-10,Ontario,"Occupations in education, law and social, community and government services",Full-time,2221.0442
2023-01-10,Ontario,"Occupations in education, law and social, community and government services",Part-time,2221.0442
2023-01-10,Ontario,"Occupations in art, culture, recreation and sport","Type of work, all types",2221.0442
2023-01-10,Ontario,"Occupations in art, culture, recreation and sport",Full-time,2221.0442
2023-01-10,Ontario,"Occupations in art, culture, recreation and sport",Part-time,2221.0442
2023-01-10,Ontario,Sales and service occupations,"Type of work, all types",2221.0442
2023-01-10,Ontario,Sales and service occupations,Full-time,2221.0442
2023-01-10,Ontario,Sales and service occupations,Part-time,2221.0442
2023-01-10,Ontario,"Trades, transport and equipment operators and related occupations","Type of work, all types",2221.0442
2023-01-10,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,2221.0442
2023-01-10,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,2221.0442
2023-01-10,Ontario,"Natural resources, agriculture and related production occupations","Type of work, all types",2221.0442
2023-01-10,Ontario,"Natural resources, agriculture and related production occupations",Full-time,2221.0442
2023-01-10,Ontario,"Natural resources, agriculture and related production occupations",Part-time,2221.0442
2023-01-10,Ontario,Occupations in manufacturing and utilities,"Type of work, all types",2221.0442
2023-01-10,Ontario,Occupations in manufacturing and utilities,Full-time,2221.0442
2023-01-10,Manitoba,"Total, all occupations","Type of work, all types",2221.0442
2023-01-10,Manitoba,"Total, all occupations",Full-time,2221.0442
2023-01-10,Manitoba,"Total, all occupations",Part-time,2221.0442
2023-01-10,Manitoba,"Business, finance and administration occupations","Type of work, all types",2221.0442
2023-01-10,Manitoba,"Business, finance and administration occupations",Full-time,2221.0442
2023-01-10,Manitoba,"Business, finance and administration occupations",Part-time,2221.0442
2023-01-10,Manitoba,Natural and applied sciences and related occupations,"Type of work, all types",2221.0442
2023-01-10,Manitoba,Natural and applied sciences and related occupations,Full-time,2221.0442
2023-01-10,Manitoba,Health occupations,"Type of work, all types",2221.0442
2023-01-10,Manitoba,Health occupations,Full-time,2221.0442
2023-01-10,Manitoba,Health occupations,Part-time,2221.0442
2023-01-10,Manitoba,"Occupations in education, law and social, community and government services","Type of work, all types",2221.0442
2023-01-10,Manitoba,"Occupations in education, law and social, community and government services",Full-time,2221.0442
2023-01-10,Manitoba,"Occupations in education, law and social, community and government services",Part-time,2221.0442
2023-01-10,Manitoba,"Occupations in art, culture, recreation and sport","Type of work, all types",2221.0442
2023-01-10,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,2221.0442
2023-01-10,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,2221.0442
2023-01-10,Manitoba,Sales and service occupations,"Type of work, all types",2221.0442
2023-01-10,Manitoba,Sales and service occupations,Full-time,2221.0442
2023-01-10,Manitoba,Sales and service occupations,Part-time,2221.0442
2023-01-10,Manitoba,"Trades, transport and equipment operators and related occupations","Type of work, all types",2221.0442
2023-01-10,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,2221.0442
2023-01-10,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,2221.0442
2023-01-10,Manitoba,"Natural resources, agriculture and related production occupations","Type of work, all types",2221.0442
2023-01-10,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,2221.0442
2023-01-10,Manitoba,Occupations in manufacturing and utilities,"Type of work, all types",2221.0442
2023-01-10,Manitoba,Occupations in manufacturing and utilities,Full-time,2221.0442
2023-01-10,Saskatchewan,"Total, all occupations","Type of work, all types",2221.0442
2023-01-10,Saskatchewan,"Total, all occupations",Full-time,2221.0442
2023-01-10,Saskatchewan,"Total, all occupations",Part-time,2221.0442
2023-01-10,Saskatchewan,"Business, finance and administration occupations","Type of work, all types",2221.0442
2023-01-10,Saskatchewan,"Business, finance and administration occupations",Full-time,2221.0442
2023-01-10,Saskatchewan,"Business, finance and administration occupations",Part-time,2221.0442
2023-01-10,Saskatchewan,Natural and applied sciences and related occupations,"Type of work, all types",2221.0442
2023-01-10,Saskatchewan,Natural and applied sciences and related occupations,Full-time,2221.0442
2023-01-10,Saskatchewan,Natural and applied sciences and related occupations,Part-time,2221.0442
2023-01-10,Saskatchewan,Health occupations,"Type of work, all types",2221.0442
2023-01-10,Saskatchewan,Health occupations,Full-time,2221.0442
2023-01-10,Saskatchewan,Health occupations,Part-time,2221.0442
2023-01-10,Saskatchewan,"Occupations in education, law and social, community and government services","Type of work, all types",2221.0442
2023-01-10,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,2221.0442
2023-01-10,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,2221.0442
2023-01-10,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,2221.0442
2023-01-10,Saskatchewan,Sales and service occupations,"Type of work, all types",2221.0442
2023-01-10,Saskatchewan,Sales and service occupations,Full-time,2221.0442
2023-01-10,Saskatchewan,Sales and service occupations,Part-time,2221.0442
